game_order,event,site,Year,round,white,black,result,white_elo,black_elo,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,Index,White Player's Full Name,White Player's Country,Black player's Nationality.Country,Black player's Nationality.Short name
9,"World Championship 8th","Germany",1908,9,"Lasker, Emanuel","Tarrasch, Siegbert","1/2-1/2",,,"","","draw",,"draw",,0,"C15",2801,"Lasker, Emanuel","Germany","Germany","Tarrasch, Siegbert"
14,"World Championship 8th","Germany",1908,14,"Tarrasch, Siegbert","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"C67",2806,"Tarrasch, Siegbert","Germany","Germany","Lasker, Emanuel"
15,"World Championship 8th","Germany",1908,15,"Lasker, Emanuel","Tarrasch, Siegbert","1/2-1/2",,,"","","draw",,"draw",,0,"D02",2807,"Lasker, Emanuel","Germany","Germany","Tarrasch, Siegbert"
1,"World Championship 9th","Paris",1909,1,"Lasker, Emanuel","Janowsky, Dawid Markelowicz","1/2-1/2",,,"","","draw",,"draw",,0,"C87",2783,"Lasker, Emanuel","Germany","Poland","Janowsky, Dawid Markelowicz"
8,"World Championship 9th","Paris",1909,8,"Janowsky, Dawid Markelowicz","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2790,"Janowsky, Dawid","Poland","Germany","Lasker, Emanuel"
1,"World Championship 10th","GER/AUT",1910,1,"Schlechter, Carl","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2762,"Schlechter, Carl","Austria","Germany","Lasker, Emanuel"
2,"World Championship 11th","Berlin",1910,2,"Janowsky, Dawid Markelowicz","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D05",2773,"Janowsky, Dawid","Poland","Germany","Lasker, Emanuel"
2,"World Championship 10th","GER/AUT",1910,2,"Lasker, Emanuel","Schlechter, Carl","1/2-1/2",,,"","","draw",,"draw",,0,"C80",2763,"Lasker, Emanuel","Germany","Austria-Hungary/Austria","Schlechter, Carl"
3,"World Championship 11th","Berlin",1910,3,"Lasker, Emanuel","Janowsky, Dawid Markelowicz","1/2-1/2",,,"","","draw",,"draw",,0,"D55",2774,"Lasker, Emanuel","Germany","Poland","Janowsky, Dawid Markelowicz"
3,"World Championship 10th","GER/AUT",1910,3,"Schlechter, Carl","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2764,"Schlechter, Carl","Austria","Germany","Lasker, Emanuel"
4,"World Championship 10th","GER/AUT",1910,4,"Lasker, Emanuel","Schlechter, Carl","1/2-1/2",,,"","","draw",,"draw",,0,"C80",2765,"Lasker, Emanuel","Germany","Austria-Hungary/Austria","Schlechter, Carl"
6,"World Championship 11th","Berlin",1910,6,"Janowsky, Dawid Markelowicz","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D40",2777,"Janowsky, Dawid","Poland","Germany","Lasker, Emanuel"
6,"World Championship 10th","GER/AUT",1910,6,"Lasker, Emanuel","Schlechter, Carl","1/2-1/2",,,"","","draw",,"draw",,0,"C80",2767,"Lasker, Emanuel","Germany","Austria-Hungary/Austria","Schlechter, Carl"
7,"World Championship 10th","GER/AUT",1910,7,"Schlechter, Carl","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"B57",2768,"Schlechter, Carl","Austria","Germany","Lasker, Emanuel"
8,"World Championship 10th","GER/AUT",1910,8,"Lasker, Emanuel","Schlechter, Carl","1/2-1/2",,,"","","draw",,"draw",,0,"C80",2769,"Lasker, Emanuel","Germany","Austria-Hungary/Austria","Schlechter, Carl"
9,"World Championship 10th","GER/AUT",1910,9,"Schlechter, Carl","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"B33",2770,"Schlechter, Carl","Austria","Germany","Lasker, Emanuel"
1,"World Championship 12th","Havana",1921,1,"Capablanca, Jose Raul","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D63",2748,"Capablanca, Jose","Cuba","Germany","Lasker, Emanuel"
2,"World Championship 12th","Havana",1921,2,"Lasker, Emanuel","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D37",2749,"Lasker, Emanuel","Germany","Cuba","Capablanca, Jose Raul"
3,"World Championship 12th","Havana",1921,3,"Capablanca, Jose Raul","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2750,"Capablanca, Jose","Cuba","Germany","Lasker, Emanuel"
4,"World Championship 12th","Havana",1921,4,"Lasker, Emanuel","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D61",2751,"Lasker, Emanuel","Germany","Cuba","Capablanca, Jose Raul"
6,"World Championship 12th","Havana",1921,6,"Lasker, Emanuel","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2753,"Lasker, Emanuel","Germany","Cuba","Capablanca, Jose Raul"
7,"World Championship 12th","Havana",1921,7,"Capablanca, Jose Raul","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D61",2754,"Capablanca, Jose","Cuba","Germany","Lasker, Emanuel"
8,"World Championship 12th","Havana",1921,8,"Lasker, Emanuel","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D12",2755,"Lasker, Emanuel","Germany","Cuba","Capablanca, Jose Raul"
9,"World Championship 12th","Havana",1921,9,"Capablanca, Jose Raul","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D34",2756,"Capablanca, Jose","Cuba","Germany","Lasker, Emanuel"
12,"World Championship 12th","Havana",1921,12,"Lasker, Emanuel","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"C66",2759,"Lasker, Emanuel","Germany","Cuba","Capablanca, Jose Raul"
13,"World Championship 12th","Havana",1921,13,"Capablanca, Jose Raul","Lasker, Emanuel","1/2-1/2",,,"","","draw",,"draw",,0,"D63",2760,"Capablanca, Jose","Cuba","Germany","Lasker, Emanuel"
12,"World Championship 18th","NLD/URS",1948,6,"Keres, Paul","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"C86",2569,"Keres, Paul","Estonia","Netherlands","Euwe, Max"
17,"World Championship 18th","NLD/URS",1948,8,"Keres, Paul","Reshevsky, Samuel Herman","1/2-1/2",,,"","","draw",,"draw",,0,"C71",2574,"Keres, Paul","Estonia","United States","Reshevsky, Samuel Herman"
21,"World Championship 18th","NLD/URS",1948,10,"Euwe, Max","Reshevsky, Samuel Herman","1/2-1/2",,,"","","draw",,"draw",,0,"C75",2578,"Euwe, Max","Netherlands","United States","Reshevsky, Samuel Herman"
29,"World Championship 18th","NLD/URS",1948,15,"Reshevsky, Samuel Herman","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"A13",2586,"Reshevsky, Samuel","United States","Netherlands","Euwe, Max"
46,"World Championship 18th","NLD/URS",1948,23,"Reshevsky, Samuel Herman","Keres, Paul","1/2-1/2",,,"","","draw",,"draw",,0,"E32",2603,"Reshevsky, Samuel","United States","Estonia","Keres, Paul"
17,"World Championship 2nd","Havana",1889,17,"Chigorin, Mikhail","Steinitz, William","1/2-1/2",,,"","","draw",,"draw",,0,"C52",2918,"Chigorin, Mikhail","Russia","Austria/Austria-Hungary","Steinitz, William"
3,"World Championship 4th","Havana",1892,3,"Chigorin, Mikhail","Steinitz, William","1/2-1/2",,,"","","draw",,"draw",,0,"C52",2862,"Chigorin, Mikhail","Russia","Austria/Austria-Hungary","Steinitz, William"
5,"World Championship 4th","Havana",1892,5,"Chigorin, Mikhail","Steinitz, William","1/2-1/2",,,"","","draw",,"draw",,0,"C52",2864,"Chigorin, Mikhail","Russia","Austria/Austria-Hungary","Steinitz, William"
9,"World Championship 4th","Havana",1892,9,"Chigorin, Mikhail","Steinitz, William","1/2-1/2",,,"","","draw",,"draw",,0,"C52",2868,"Chigorin, Mikhail","Russia","Austria/Austria-Hungary","Steinitz, William"
21,"World Championship 4th","Havana",1892,21,"Chigorin, Mikhail","Steinitz, William","1/2-1/2",,,"","","draw",,"draw",,0,"C25",2880,"Chigorin, Mikhail","Russia","Austria/Austria-Hungary","Steinitz, William"
2,"World Championship 13th","Buenos Aires",1927,2,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D65",2715,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
4,"World Championship 13th","Buenos Aires",1927,4,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D64",2717,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
6,"World Championship 13th","Buenos Aires",1927,6,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2719,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
8,"World Championship 13th","Buenos Aires",1927,8,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D62",2721,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
10,"World Championship 13th","Buenos Aires",1927,10,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D62",2723,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
14,"World Championship 13th","Buenos Aires",1927,14,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D65",2727,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
16,"World Championship 13th","Buenos Aires",1927,16,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2729,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
18,"World Championship 13th","Buenos Aires",1927,18,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2731,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
20,"World Championship 13th","Buenos Aires",1927,20,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2733,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
22,"World Championship 13th","Buenos Aires",1927,22,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2735,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
24,"World Championship 13th","Buenos Aires",1927,24,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2737,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
26,"World Championship 13th","Buenos Aires",1927,26,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D64",2739,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
28,"World Championship 13th","Buenos Aires",1927,28,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2741,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
30,"World Championship 13th","Buenos Aires",1927,30,"Alekhine, Alexander","Capablanca, Jose Raul","1/2-1/2",,,"","","draw",,"draw",,0,"D67",2743,"Alekhine, Alexander","Russia","Cuba","Capablanca, Jose Raul"
5,"World Championship 16th","NLD",1935,5,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"C15",2637,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
11,"World Championship 16th","NLD",1935,11,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D12",2643,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
13,"World Championship 16th","NLD",1935,13,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"C83",2645,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
15,"World Championship 16th","NLD",1935,15,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D17",2647,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
17,"World Championship 16th","NLD",1935,17,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D04",2649,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
23,"World Championship 16th","NLD",1935,23,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D15",2655,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
29,"World Championship 16th","NLD",1935,29,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"B05",2661,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
4,"World Championship 17th","NLD",1937,4,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D17",2611,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
12,"World Championship 17th","NLD",1937,12,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"E34",2619,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
16,"World Championship 17th","NLD",1937,16,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"E02",2623,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
18,"World Championship 17th","NLD",1937,18,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D41",2625,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
20,"World Championship 17th","NLD",1937,20,"Alekhine, Alexander","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"E34",2627,"Alekhine, Alexander","Russia","Netherlands","Euwe, Max"
3,"World Championship 18th","NLD/URS",1948,1,"Smyslov, Vassily","Reshevsky, Samuel Herman","1/2-1/2",,,"","","draw",,"draw",,0,"C99",2560,"Smyslov, Vassily","Russia","United States","Reshevsky, Samuel Herman"
41,"World Championship 18th","NLD/URS",1948,21,"Smyslov, Vassily","Reshevsky, Samuel Herman","1/2-1/2",,,"","","draw",,"draw",,0,"C81",2598,"Smyslov, Vassily","Russia","United States","Reshevsky, Samuel Herman"
44,"World Championship 18th","NLD/URS",1948,22,"Botvinnik, Mikhail","Euwe, Max","1/2-1/2",,,"","","draw",,"draw",,0,"D35",2601,"Botvinnik, Mikhail","Russia","Netherlands","Euwe, Max"
1,"World Championship 19th","Moscow",1951,1,"Botvinnik, Mikhail","Bronstein, David I","1/2-1/2",,,"","","draw",,"draw",,0,"A91",2534,"Botvinnik, Mikhail","Russia","Ukraine","Bronstein, David I"
3,"World Championship 19th","Moscow",1951,3,"Botvinnik, Mikhail","Bronstein, David I","1/2-1/2",,,"","","draw",,"draw",,0,"C08",2536,"Botvinnik, Mikhail","Russia","Ukraine","Bronstein, David I"
9,"World Championship 19th","Moscow",1951,9,"Botvinnik, Mikhail","Bronstein, David I","1/2-1/2",,,"","","draw",,"draw",,0,"A91",2542,"Botvinnik, Mikhail","Russia","Ukraine","Bronstein, David I"
13,"World Championship 19th","Moscow",1951,13,"Botvinnik, Mikhail","Bronstein, David I","1/2-1/2",,,"","","draw",,"draw",,0,"E44",2546,"Botvinnik, Mikhail","Russia","Ukraine","Bronstein, David I"
15,"World Championship 19th","Moscow",1951,15,"Botvinnik, Mikhail","Bronstein, David I","1/2-1/2",,,"","","draw",,"draw",,0,"C08",2548,"Botvinnik, Mikhail","Russia","Ukraine","Bronstein, David I"
2,"World Championship 23th","Moscow",1960,2,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"A61",2445,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
4,"World Championship 23th","Moscow",1960,4,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E27",2447,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
10,"World Championship 23th","Moscow",1960,10,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E89",2453,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
12,"World Championship 23th","Moscow",1960,12,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"D40",2455,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
14,"World Championship 23th","Moscow",1960,14,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E24",2457,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
16,"World Championship 23th","Moscow",1960,16,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E24",2459,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
18,"World Championship 23th","Moscow",1960,18,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E24",2461,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
20,"World Championship 23th","Moscow",1960,20,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E24",2463,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
5,"World Championship 24th","Moscow",1961,5,"Botvinnik, Mikhail","Tal, Mihail","1/2-1/2",,,"","","draw",,"draw",,0,"E51",2427,"Botvinnik, Mikhail","Russia","Latvia","Tal, Mihail"
2,"World Championship 25th","Moscow",1963,2,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2402,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
4,"World Championship 25th","Moscow",1963,4,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"A35",2404,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
6,"World Championship 25th","Moscow",1963,6,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2406,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
8,"World Championship 25th","Moscow",1963,8,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2408,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
10,"World Championship 25th","Moscow",1963,10,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2410,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
12,"World Championship 25th","Moscow",1963,12,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D31",2412,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
16,"World Championship 25th","Moscow",1963,16,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2416,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
20,"World Championship 25th","Moscow",1963,20,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D27",2420,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
22,"World Championship 25th","Moscow",1963,22,"Botvinnik, Mikhail","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D23",2422,"Botvinnik, Mikhail","Russia","Armenia","Petrosian, Tigran V"
1,"World Championship 26th","Moscow",1966,1,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B19",2377,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
3,"World Championship 26th","Moscow",1966,3,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D26",2379,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
5,"World Championship 26th","Moscow",1966,5,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B14",2381,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
9,"World Championship 26th","Moscow",1966,9,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D42",2385,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
11,"World Championship 26th","Moscow",1966,11,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"C10",2387,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
15,"World Championship 26th","Moscow",1966,15,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B25",2391,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
17,"World Championship 26th","Moscow",1966,17,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B25",2393,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
21,"World Championship 26th","Moscow",1966,21,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"C11",2397,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
3,"World Championship 27th","Moscow",1969,3,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B36",2356,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
7,"World Championship 27th","Moscow",1969,7,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"D19",2360,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
9,"World Championship 27th","Moscow",1969,9,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"A56",2362,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
13,"World Championship 27th","Moscow",1969,13,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"C42",2366,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
15,"World Championship 27th","Moscow",1969,15,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"C42",2368,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
23,"World Championship 27th","Moscow",1969,23,"Spassky, Boris V","Petrosian, Tigran V","1/2-1/2",,,"","","draw",,"draw",,0,"B48",2376,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
254,"FIDE WCh KO","New Delhi IND",2000,3,"Piket,Je","Gelfand,B","1/2-1/2",2649,2681,"","","draw",,"draw",,0,"E15",1336,"Piket, Jeroen","Netherlands","Israel","Gelfand,B"
263,"FIDE WCh KO","New Delhi IND",2000,3,"Adams,Mi","Yermolinsky,A","1/2-1/2",2755,2596,"","","draw",,"draw",,0,"B65",1345,"Adams, Michael","England","United States","Yermolinsky,A"
253,"FIDE WCh KO","New Delhi IND",2000,3,"Nataf,IA","Leitao,R","1/2-1/2",2526,2567,"","","draw",,"draw",,0,"B47",1335,"Nataf, Igor-Alexandre","France","Brazil","Leitao,R"
255,"FIDE WCh KO","New Delhi IND",2000,3,"Gurevich,M","Shirov,A","1/2-1/2",2667,2746,"","","draw",,"draw",,0,"A26",1337,"Gurevich, Mikhail","Turkey","Latvia","Shirov,A"
257,"FIDE WCh KO","New Delhi IND",2000,3,"Movsesian,S","Ehlvest,J","1/2-1/2",2666,2627,"","","draw",,"draw",,0,"C02",1339,"Movsesian, Sergei","Armenia","Estonia","Ehlvest,J"
258,"FIDE WCh KO","New Delhi IND",2000,3,"Tkachiev,V","Kasimdzhanov,R","1/2-1/2",2657,2690,"","","draw",,"draw",,0,"E63",1340,"Tkachiev, Vladislav","Kazakhstan","Uzbekistan","Kasimdzhanov,R"
260,"FIDE WCh KO","New Delhi IND",2000,3,"Dreev,A","Van Wely,L","1/2-1/2",2676,2643,"","","draw",,"draw",,0,"E81",1342,"Dreev, Alexey","Russia","Netherlands","Van Wely,L"
261,"FIDE WCh KO","New Delhi IND",2000,3,"Topalov,V","Georgiev,Ki","1/2-1/2",2707,2661,"","","draw",,"draw",,0,"E94",1343,"Topalov, Veselin","Bulgaria","Bulgaria","Georgiev,Ki"
